Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
10/28/2016 12:00:00 AM,12:15:17,376.2,50,30.4,101,32.44,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,12:10:17,750.84,50,30.4,101,12.02,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,12:05:20,581.57,50,30.41,101,6.13,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,12:00:17,613.06,50,30.41,101,29.95,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:55:17,818.37,50,30.41,101,85.41,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:50:17,499.53,50,30.41,101,39.92,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:45:21,612.96,50,30.41,101,75.02,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:40:17,416.45,50,30.41,101,89.72,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:35:19,492.31,50,30.41,100,72.45,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:30:18,383.16,50,30.42,100,15.7,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:25:17,467.79,51,30.41,100,51.57,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:20:19,480.42,51,30.42,100,19.15,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:15:22,349.91,51,30.42,100,359.93,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:10:20,525.09,51,30.42,100,24.6,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:05:18,588.95,51,30.42,101,8.8,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,11:00:19,353.73,51,30.42,101,336.52,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:55:18,559.04,51,30.42,101,57.73,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:50:18,557.89,51,30.42,102,38.1,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:45:21,746.1,50,30.42,102,163.33,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:40:21,736.9,50,30.43,102,82.8,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:35:20,358.11,50,30.43,102,41.8,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:30:18,314.7,50,30.43,102,3.17,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:25:19,695.85,49,30.43,101,16.31,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:20:18,378.72,50,30.43,101,359.55,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:15:18,409.39,50,30.43,101,37.38,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:10:17,415.18,50,30.43,102,55.49,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:05:19,410.93,50,30.43,102,33.0,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,10:00:19,467.33,50,30.43,101,91.97,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:55:18,351.26,50,30.43,102,52.69,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:50:18,716.01,50,30.43,101,46.52,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:45:18,386.61,49,30.43,101,73.6,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:40:21,387.08,49,30.43,101,111.53,10.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:35:22,429.91,49,30.43,101,129.35,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:30:20,446.25,49,30.42,101,54.17,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:25:18,357.82,50,30.43,101,62.09,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:20:21,269.87,50,30.43,101,199.0,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:15:20,401.95,49,30.42,101,58.68,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:10:17,290.96,49,30.42,101,53.73,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:05:18,361.58,50,30.42,101,150.39,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,09:00:21,384.71,50,30.42,101,345.55,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:55:18,348.32,50,30.42,101,2.56,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:50:20,305.93,50,30.42,101,50.28,10.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:45:18,345.93,50,30.42,101,119.28,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:40:20,289.81,50,30.41,101,73.47,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:35:21,252.71,50,30.41,101,30.06,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:30:20,187.74,50,30.41,101,124.54,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:25:17,214.22,50,30.41,102,147.34,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:20:18,235.66,50,30.4,102,38.62,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:15:20,433.92,50,30.4,102,91.48,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:10:17,421.78,49,30.4,102,163.11,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:05:18,233.37,49,30.4,102,112.39,12.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,08:00:18,194.99,48,30.4,102,132.21,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:55:18,159.67,48,30.4,102,98.32,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:50:18,248.76,48,30.4,102,147.78,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:45:25,152.46,48,30.4,102,121.71,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:40:17,159.28,48,30.4,102,138.74,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:35:29,133.38,48,30.4,102,157.2,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:30:18,102.08,47,30.4,102,148.05,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:25:18,78.72,47,30.4,102,139.11,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:20:17,96.79,47,30.4,102,171.54,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:15:18,72.14,47,30.4,102,143.21,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:10:18,54.58,47,30.4,102,160.65,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:05:17,44.16,46,30.4,102,148.23,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,07:00:20,37.77,46,30.39,102,135.68,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:55:18,32.37,46,30.39,102,130.11,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:50:18,29.34,46,30.39,102,95.57,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:45:20,18.2,46,30.39,102,77.99,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:40:20,19.89,46,30.39,102,157.76,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:35:20,11.98,46,30.39,102,137.05,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:30:18,7.6,46,30.39,102,113.5,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:25:23,5.86,46,30.39,102,129.13,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:20:17,4.01,46,30.39,102,65.73,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:15:25,2.58,46,30.39,102,55.91,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:10:20,1.49,46,30.38,102,87.03,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:05:17,1.21,46,30.38,102,124.57,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,06:00:25,1.24,46,30.38,102,160.19,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:55:20,1.21,46,30.38,102,161.54,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:50:17,1.24,46,30.37,102,163.01,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:45:19,1.19,46,30.37,102,145.52,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:40:17,1.23,46,30.37,102,110.7,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:35:18,1.2,46,30.37,102,130.38,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:30:18,1.2,46,30.37,102,137.49,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:25:18,1.21,46,30.38,102,126.52,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:20:17,1.21,46,30.37,102,137.02,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:15:18,1.19,46,30.37,102,78.84,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:10:20,1.19,46,30.37,102,117.33,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:05:18,1.17,46,30.37,101,93.87,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,05:00:18,1.24,47,30.37,101,110.39,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:55:17,1.2,47,30.37,102,45.4,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:50:17,1.23,47,30.37,102,71.18,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:45:18,1.2,47,30.37,101,109.24,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:40:20,1.2,47,30.37,101,123.74,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:35:18,1.22,47,30.38,101,54.21,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:30:24,1.24,47,30.37,101,112.74,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:25:18,1.22,47,30.37,101,111.55,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:20:20,1.23,47,30.38,101,119.02,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:15:17,1.21,47,30.38,101,164.94,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:10:18,1.22,47,30.38,101,87.11,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:05:18,1.2,47,30.38,101,154.24,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,04:00:20,1.2,47,30.38,101,116.13,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:55:18,1.22,47,30.38,101,126.67,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:50:18,1.21,47,30.38,101,132.8,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:45:18,1.18,47,30.38,101,125.03,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:40:17,1.22,47,30.38,101,147.83,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:35:20,1.22,47,30.38,101,93.79,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:30:18,1.21,47,30.39,101,139.04,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:25:18,1.23,47,30.39,101,63.84,1.12,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:20:18,1.24,47,30.39,101,90.08,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:15:18,1.2,47,30.38,101,132.96,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:10:18,1.18,47,30.39,101,50.38,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:05:21,1.21,47,30.39,100,118.7,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,03:00:17,1.23,47,30.39,100,136.01,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:55:21,1.25,47,30.38,100,143.3,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:50:20,1.22,47,30.39,100,173.86,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:45:19,1.22,47,30.39,101,159.21,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:40:18,1.22,47,30.39,101,106.81,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:35:20,1.2,47,30.39,101,110.92,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:30:17,1.22,47,30.39,101,141.93,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:25:18,1.21,47,30.39,101,160.31,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:20:20,1.22,47,30.39,101,167.26,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:15:17,1.21,47,30.39,101,158.88,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:10:18,1.21,47,30.39,101,165.52,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:05:18,1.21,47,30.4,100,160.61,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,02:00:17,1.19,47,30.4,100,131.65,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:55:17,1.23,47,30.4,100,150.25,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:50:18,1.22,47,30.4,100,163.17,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:45:17,1.23,47,30.4,100,166.79,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:40:17,1.2,47,30.4,100,161.2,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:35:18,1.19,47,30.4,100,138.09,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:30:23,1.22,47,30.4,100,94.64,2.25,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:25:18,1.2,47,30.4,100,147.23,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:20:18,1.22,47,30.41,100,162.75,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:15:17,1.2,47,30.41,100,155.72,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:10:18,1.21,47,30.41,100,163.08,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:05:17,1.24,47,30.41,100,164.23,3.37,06:22:00,17:51:00
10/28/2016 12:00:00 AM,01:00:18,1.2,47,30.41,100,130.14,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:55:20,1.25,47,30.41,100,146.67,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:50:20,1.22,46,30.41,100,117.93,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:45:19,1.23,46,30.41,100,131.94,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:40:18,1.18,46,30.41,100,163.4,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:35:20,1.21,46,30.41,100,171.66,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:30:20,1.25,46,30.42,100,144.11,9.0,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:25:18,1.25,46,30.42,100,151.96,7.87,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:20:17,1.21,46,30.42,100,177.26,5.62,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:15:20,1.2,46,30.42,100,167.73,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:10:17,1.2,45,30.42,100,172.35,6.75,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:05:17,1.21,45,30.42,100,162.19,4.5,06:22:00,17:51:00
10/28/2016 12:00:00 AM,00:00:17,1.23,45,30.42,100,154.36,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:55:17,1.21,46,30.42,100,156.35,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:50:17,1.21,46,30.42,100,126.99,10.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:45:18,1.22,46,30.42,100,134.5,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:40:17,1.21,45,30.42,99,137.18,10.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:35:20,1.21,46,30.42,99,114.07,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:30:20,1.2,46,30.42,99,162.88,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:25:25,1.23,46,30.42,99,175.14,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:20:18,1.24,46,30.42,99,126.25,11.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:15:17,1.23,46,30.42,98,124.72,11.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:10:20,1.18,46,30.42,98,116.75,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:05:18,1.21,46,30.43,97,136.11,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,23:00:18,1.21,46,30.43,96,144.8,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:55:18,1.19,46,30.43,95,140.37,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:50:20,1.22,46,30.43,93,107.53,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:45:20,1.23,46,30.43,89,32.01,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:40:18,1.23,46,30.43,83,133.4,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:35:18,1.2,45,30.43,88,134.24,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:30:18,1.2,45,30.43,92,150.4,10.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:25:18,1.2,45,30.43,93,181.18,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:20:19,1.22,45,30.43,95,140.84,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:15:21,1.2,45,30.43,95,128.05,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:10:17,1.21,46,30.43,93,137.53,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:05:17,1.21,46,30.43,89,170.18,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,22:00:17,1.23,45,30.43,88,113.61,10.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:55:17,1.21,45,30.43,93,158.02,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:50:18,1.21,45,30.43,95,131.63,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:45:18,1.21,45,30.43,93,124.63,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:40:18,1.18,46,30.43,93,144.76,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:35:18,1.23,46,30.43,90,46.29,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:30:18,1.22,46,30.43,86,162.96,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:25:22,1.18,46,30.43,87,160.89,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:20:17,1.21,46,30.43,88,134.44,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:15:20,1.2,47,30.43,86,113.19,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:10:18,1.21,47,30.43,79,97.88,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:05:17,1.18,46,30.43,79,154.11,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,21:00:20,1.19,46,30.43,84,161.03,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:55:21,1.21,45,30.42,92,163.16,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:50:18,1.21,45,30.42,98,162.14,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:45:19,1.21,45,30.43,99,163.09,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:40:17,1.19,45,30.43,99,116.96,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:35:18,1.18,45,30.43,98,121.31,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:30:18,1.22,46,30.43,98,121.95,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:25:19,1.21,46,30.43,97,136.19,11.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:20:17,1.2,46,30.43,97,124.95,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:15:19,1.22,46,30.42,96,105.36,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:10:18,1.2,47,30.42,95,122.95,10.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:05:18,1.2,46,30.42,95,139.67,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,20:00:23,1.22,46,30.42,98,131.66,1.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:55:18,1.22,46,30.42,98,65.15,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:50:17,1.21,47,30.42,98,143.33,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:45:21,1.21,47,30.42,97,124.4,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:40:21,1.21,47,30.42,96,82.12,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:35:18,1.22,48,30.41,94,124.07,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:30:17,1.19,49,30.41,91,130.94,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:25:18,1.23,49,30.41,85,131.69,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:20:18,1.2,49,30.41,78,128.63,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:15:17,1.2,49,30.41,80,175.17,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:10:21,1.24,49,30.4,84,159.62,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:05:18,1.22,50,30.41,89,145.49,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,19:00:17,1.21,49,30.4,82,169.25,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:55:18,1.22,49,30.4,86,157.74,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:50:19,1.2,48,30.4,92,129.41,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:45:17,1.22,48,30.4,98,133.88,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:40:21,1.17,48,30.39,99,179.5,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:35:18,1.25,48,30.39,99,152.26,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:30:18,1.22,48,30.39,99,101.38,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:25:17,1.21,48,30.39,99,130.07,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:20:18,1.24,49,30.39,99,70.95,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:15:18,1.23,49,30.39,99,59.73,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:10:20,1.21,49,30.39,99,95.6,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:05:18,1.2,49,30.39,99,116.0,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,18:00:18,1.56,49,30.39,99,124.4,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:55:18,2.37,49,30.39,99,130.12,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:50:17,3.5,50,30.39,99,90.03,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:45:18,8.94,50,30.39,99,9.02,0.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:40:18,18.24,50,30.39,98,57.9,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:35:17,25.27,50,30.39,98,89.6,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:30:17,35.95,50,30.38,98,104.05,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:25:18,52.1,50,30.39,97,70.99,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:20:18,97.18,51,30.39,97,70.04,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:15:18,116.17,51,30.38,97,92.57,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:10:21,86.74,51,30.38,97,50.17,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:05:20,139.97,52,30.38,96,45.96,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,17:00:21,106.59,52,30.38,96,104.45,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:55:18,162.31,52,30.38,95,79.31,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:50:17,201.41,53,30.38,94,80.91,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:45:20,197.62,53,30.38,92,76.03,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:40:18,248.13,53,30.38,93,83.38,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:35:18,231.89,53,30.38,93,31.98,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:30:20,123.33,53,30.38,92,112.45,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:25:18,267.92,54,30.38,92,19.94,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:20:20,302.91,54,30.38,91,45.91,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:15:18,356.84,53,30.38,94,75.55,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:10:18,405.68,53,30.38,96,69.35,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:05:18,253.73,53,30.38,96,68.19,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,16:00:23,266.91,53,30.38,95,29.87,2.25,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:55:20,196.59,53,30.38,95,45.73,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:50:17,213.37,53,30.38,94,20.71,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:45:20,258.28,54,30.38,93,21.66,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:40:21,343.57,53,30.37,90,23.33,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:35:21,287.68,54,30.38,90,22.19,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:30:18,320.92,54,30.38,90,330.19,5.62,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:25:17,321.19,55,30.37,89,2.73,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:20:17,715.2,55,30.37,88,39.75,10.12,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:15:21,564.18,56,30.37,87,21.43,6.75,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:10:18,626.2,56,30.37,83,3.89,4.5,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:05:17,622.65,56,30.37,80,26.09,3.37,06:22:00,17:51:00
10/27/2016 12:00:00 AM,15:00:21,683.94,56,30.37,79,20.73,7.87,06:22:00,17:51:00
10/27/2016 12:00:00 AM,14:55:18,705.79,56,30.37,78,9.5,9.0,06:22:00,17:51:00
10/27/2016 12:00:00 AM,14:50:17,652.88,57,30.38,78,25.18,13.5,06:22:00,17:51:00
